,Title,URL,Comment Count,Unique Commenters,Upvotes,Engagement Score,Years Opened,Frustration Score
496,@hapi/hapi broken on master,https://github.com/nodejs/node/issues/39642,2,2,0,1.1693972903558738,0.01642710472279261,3.758213552361396
1104,[Cluster] Primary process closes socket sporadically in linux,https://github.com/nodejs/node/issues/51578,2,1,0,1.1693972903558738,0.01642710472279261,3.758213552361396
552,Negative utilization in eventLoopUtilization for worker_threads,https://github.com/nodejs/node/issues/40525,2,2,0,1.1693972903558738,0.01642710472279261,3.758213552361396
741,`--trace-uncaught` does nothing after the debugger is attached and then detached,https://github.com/nodejs/node/issues/44544,2,2,0,1.1693972903558738,0.01642710472279261,3.758213552361396
1479,"Unexpected behavior in module customization hooks / loader, for `require`",https://github.com/nodejs/node/issues/55808,2,2,0,1.171334126531983,0.013689253935660506,3.75684462696783
1335,Debugger docs: the expired parts ⚰🧹,https://github.com/nodejs/node/issues/54078,2,2,0,1.171334126531983,0.013689253935660506,3.75684462696783
1055,Node.js doesn't properly implement %d %i %s console.log() format specifiers,https://github.com/nodejs/node/issues/51006,2,2,4,3.5199771670177435,0.010951403148528405,3.755475701574264
1551,vm.compileFunction results in an abort,https://github.com/nodejs/node/issues/56366,2,2,0,1.1733257223392477,0.010951403148528405,3.755475701574264
924,Prevent double buffering when converting Readable to ReadableStream,https://github.com/nodejs/node/issues/48636,2,2,0,1.1733257223392477,0.010951403148528405,3.755475701574264
729,"Finally I can solve this problem OpenSSL configuration error: When I will install vue CLI by use command ""npm install -g @vue/cli""",https://github.com/nodejs/node/issues/44289,2,2,0,1.1753744133989112,0.008213552361396304,3.754106776180698
1521,`--run` CLI argument fails for path name with an umlaut character on windows,https://github.com/nodejs/node/issues/56168,2,2,0,1.1753744133989112,0.008213552361396304,3.754106776180698
599,unhandledRejection unconditionally prevents uncaughtExceptionMonitor,https://github.com/nodejs/node/issues/41222,2,2,0,1.1753744133989112,0.008213552361396304,3.754106776180698
231,Provide a way to dynamically change loader hook,https://github.com/nodejs/node/issues/33903,2,2,2,2.3507488267978225,0.008213552361396304,3.754106776180698
1533,mksnapshot bus error on mips64el,https://github.com/nodejs/node/issues/56270,2,1,0,1.1753744133989112,0.008213552361396304,3.754106776180698
557,doc: module.createRequire() not descriptive,https://github.com/nodejs/node/issues/40567,2,2,0,1.1774826916226846,0.0054757015742642025,3.752737850787132
1121,CompressionStream hangs,https://github.com/nodejs/node/issues/51728,2,2,0,1.1774826916226846,0.0054757015742642025,3.752737850787132
732,Debug build broken on v18.8.0,https://github.com/nodejs/node/issues/44371,2,2,0,1.1774826916226846,0.0054757015742642025,3.752737850787132
526,"doc: Different information about when functions have been ""Added"" are confusing",https://github.com/nodejs/node/issues/40037,2,2,0,1.1774826916226846,0.0054757015742642025,3.752737850787132
726,`fs.copyFile` fails if source is readonly and target is a WSL volume,https://github.com/nodejs/node/issues/44261,2,2,0,1.1774826916226846,0.0054757015742642025,3.752737850787132
320,The `sensitiveHeaders` HTTP2 symbol should be initialized via `Symbol.for` instead,https://github.com/nodejs/node/issues/36282,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1042,Can not re-connect TLS when using PKCS #11,https://github.com/nodejs/node/issues/50851,2,1,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
920,[Node 20] ESM Loaders no longer have `process.argv` access,https://github.com/nodejs/node/issues/48577,2,2,3,2.949133049674446,0.0027378507871321013,3.751368925393566
1424,Accepting `CryptoKey` in `node:crypto` APIs,https://github.com/nodejs/node/issues/55293,2,1,1,1.7694798298046677,0.0027378507871321013,3.751368925393566
663,arm64 cross-compile fails on amd64,https://github.com/nodejs/node/issues/42643,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1431,"Add lastChunkHandling (""loose"", ""strict"", or ""stop-before-partial"") to base64 decoding",https://github.com/nodejs/node/issues/55360,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1393,`test-sqlite-statement-sync` is flaky,https://github.com/nodejs/node/issues/54810,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1213,Cross-compilation bug when compiling for ARM64 on a non-ARM64 host with Windows,https://github.com/nodejs/node/issues/52664,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1292,Missing documentation for process.traceProcessWarnings,https://github.com/nodejs/node/issues/53514,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
855,Memory overflow in `Readable.toWeb` due to the default strategy,https://github.com/nodejs/node/issues/47128,2,1,1,1.7694798298046677,0.0027378507871321013,3.751368925393566
730,"Mass eval() of unique functions causes slowdown and halts, later on in program execution",https://github.com/nodejs/node/issues/44310,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1558,CJS nextLoader callback in loader hook doesn't use changed URL,https://github.com/nodejs/node/issues/56376,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
162,Ability to synchronously drain a thread safe function,https://github.com/nodejs/node/issues/31531,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
465,[bug] v16.3.0 - https server request.socket.destroy() vs ._parent.destroy() inconsistency,https://github.com/nodejs/node/issues/39046,2,1,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
580,doc: What is the spec regarding Package exports target fallbacks,https://github.com/nodejs/node/issues/40896,2,2,0,1.1796532198697784,0.0027378507871321013,3.751368925393566
1415,Streams: finished Change in behavoir between 22.2.0 and 22.9.0. Throws Exception (Unhandled Rejection),https://github.com/nodejs/node/issues/55152,2,1,0,1.181888848400501,0.0,3.75
1237,Nodejs process crashed when using `console` to print some object. TypeError: Cannot read properties of undefined (reading 'reloadNavigation'),https://github.com/nodejs/node/issues/52887,2,2,1,1.7728332726007514,0.0,3.75
351,"make `options.flag[s]` consistent across fs.open, fs.writeFile, fs.appendFile, fs.readFile",https://github.com/nodejs/node/issues/37004,2,2,0,1.181888848400501,0.0,3.75
923,100% CPU usage for a long time after execution of the last statement,https://github.com/nodejs/node/issues/48581,2,1,0,1.181888848400501,0.0,3.75
604,Garbage Collection performance events have startTime values that aren't consistent with earlier versions.,https://github.com/nodejs/node/issues/41382,2,2,0,1.181888848400501,0.0,3.75
1277,Customization hooks / ESM loaders reports importing JSON warning on commonjs modules,https://github.com/nodejs/node/issues/53318,2,2,0,1.181888848400501,0.0,3.75
479,Wrong sort return with Intl.Collator,https://github.com/nodejs/node/issues/39318,2,1,0,1.181888848400501,0.0,3.75
909,net.Server's getConnections incorrectly reports connection count for clustered servers,https://github.com/nodejs/node/issues/48333,2,1,1,1.7728332726007514,0.0,3.75
1238,Verify that `npm` is runnable in tests,https://github.com/nodejs/node/issues/52891,2,2,0,1.181888848400501,0.0,3.75
762,[test] riscv64 failure in parallel/test-crypto-sign-verify,https://github.com/nodejs/node/issues/45065,2,2,0,1.181888848400501,0.0,3.75
1268,Lambdas in node 18.x (18.20.3) and problems with axios HPE_INVALID_HEADER_TOKEN,https://github.com/nodejs/node/issues/53196,2,2,1,1.7728332726007514,0.0,3.75
600,doc: `process.moduleLoadList` not documented,https://github.com/nodejs/node/issues/41233,2,2,1,1.7728332726007514,0.0,3.75
1057,"Under Windows, spawning a `pwsh` child process using `spawn` and `detached: true` does not work",https://github.com/nodejs/node/issues/51018,2,1,0,1.181888848400501,0.0,3.75
548,piping request to fs write stream consume 100% CPU,https://github.com/nodejs/node/issues/40480,2,2,1,1.7728332726007514,0.0,3.75
211,constants: stop exporting UV_ constants,https://github.com/nodejs/node/issues/33273,2,2,0,1.181888848400501,0.0,3.75
1232,tiny startup time regression,https://github.com/nodejs/node/issues/52804,2,2,1,1.7728332726007514,0.0,3.75
1503,Unix Domain Socket doesn't support on Windows,https://github.com/nodejs/node/issues/55979,2,2,1,1.7728332726007514,0.0,3.75
1058,The invalid cwd path is not reported correctly.,https://github.com/nodejs/node/issues/51054,2,2,0,1.181888848400501,0.0,3.75
467,child process hangs indefinitely,https://github.com/nodejs/node/issues/39072,2,2,0,1.181888848400501,0.0,3.75
713,HTTP status code 102 not processed when using proxy,https://github.com/nodejs/node/issues/43944,2,2,0,1.181888848400501,0.0,3.75
1224,Compiler error running on Node 20.12 (works in 20.11.6) in napi-intl.h when calling napi_status napi_create_external_buffer,https://github.com/nodejs/node/issues/52754,2,2,0,1.181888848400501,0.0,3.75
611,Major discrepancy in FS constants between the docs and distribution,https://github.com/nodejs/node/issues/41590,2,2,0,1.181888848400501,0.0,3.75
1468,ServerHttp2Stream: Error: This is caused by either a bug in Node.js or incorrect usage of Node.js internals.,https://github.com/nodejs/node/issues/55760,2,2,0,1.181888848400501,0.0,3.75
1493,Fetch sends incorrect number of chunks when given a ReadableStream with a Passthrough as body,https://github.com/nodejs/node/issues/55910,2,1,0,1.181888848400501,0.0,3.75
419,"if uncaughtExceptionMonitor handler throws asynchronously, the process enters infinite async recursion",https://github.com/nodejs/node/issues/38281,2,2,0,1.181888848400501,0.0,3.75
1280,Are primordials safe from monkeypatching the [Symbol.species] method?,https://github.com/nodejs/node/issues/53377,2,2,0,1.181888848400501,0.0,3.75
1310,Adding --trace-sigint for tests that are timing out in tools/test.py?,https://github.com/nodejs/node/issues/53739,2,2,1,1.7728332726007514,0.0,3.75
1447,"When using microtaskMode: 'afterEvaluate', the program gets stuck in the vm and cannot return to the main program.",https://github.com/nodejs/node/issues/55546,2,2,0,1.181888848400501,0.0,3.75
796,[Documentation 16 LTS] Zlib,https://github.com/nodejs/node/issues/45782,2,2,0,1.181888848400501,0.0,3.75
513,V8 (9.5) has split the `v8.h` header,https://github.com/nodejs/node/issues/39876,2,2,0,1.181888848400501,0.0,3.75
583,`ERR_UNSUPPORTED_DIR_IMPORT` has hard to parse Grammar,https://github.com/nodejs/node/issues/40973,2,2,0,1.181888848400501,0.0,3.75
778,Node.js API v18.x does not mark 18 LTS but does mark 12 LTS,https://github.com/nodejs/node/issues/45316,2,2,0,1.181888848400501,0.0,3.75
679,test-process-uid-gid failures in ASAN GitHub Actions builds,https://github.com/nodejs/node/issues/43082,2,1,3,2.954722121001253,0.0,3.75
1329,CI runs on fork keep failing,https://github.com/nodejs/node/issues/54026,2,2,0,1.181888848400501,0.0,3.75
1474,shared-libuv still requires deps/uv/uv.gyp,https://github.com/nodejs/node/issues/55787,2,2,0,1.181888848400501,0.0,3.75
1337,Providing a custom representation for an ES module under require(esm),https://github.com/nodejs/node/issues/54085,2,1,0,1.181888848400501,0.0,3.75
256,domain: should variable domain in EventEmitter be private,https://github.com/nodejs/node/issues/34720,2,1,1,1.7728332726007514,0.0,3.75
786,Error building nodeJS + FIPS (static linking) on Windows 10,https://github.com/nodejs/node/issues/45465,2,2,0,1.181888848400501,0.0,3.75
968,node_http_parser.cc:1096:static void node::{anonymous}::ConnectionsList::Expired with NodeJS v18.17.0,https://github.com/nodejs/node/issues/49324,2,2,0,1.181888848400501,0.0,3.75
395,once event leak when forwarding events,https://github.com/nodejs/node/issues/37828,2,2,0,1.181888848400501,0.0,3.75
935,"""...\\"" breaks package.json parsing",https://github.com/nodejs/node/issues/48745,2,2,0,1.181888848400501,0.0,3.75
509,DNS server set to 0.0.0.0 causes lookups to time out,https://github.com/nodejs/node/issues/39795,2,2,0,1.181888848400501,0.0,3.75
1017,Discussion: Missing use cases with module customization hooks,https://github.com/nodejs/node/issues/50392,2,2,1,1.7728332726007514,0.0,3.75
682,"node:repl docs code not working (under ""Starting multiple REPL instances against a single running instance"")",https://github.com/nodejs/node/issues/43118,2,2,0,1.181888848400501,0.0,3.75
1394,`parallel.test-macos-app-sandbox` is flaky,https://github.com/nodejs/node/issues/54811,2,2,0,1.181888848400501,0.0,3.75
426,TCP_KEEPIDLE value set by socket.setKeepAlive() is ignored on first keepalive probe,https://github.com/nodejs/node/issues/38445,2,2,0,1.181888848400501,0.0,3.75
1298,Behavior of `realpath` with an empty string argument,https://github.com/nodejs/node/issues/53635,2,2,0,1.181888848400501,0.0,3.75
1514,"After updating to v22.12, always got ReferenceError: require is not defined in tailwind config",https://github.com/nodejs/node/issues/56140,2,2,1,1.7728332726007514,0.0,3.75
724,Implement OpenSSL MDC2,https://github.com/nodejs/node/issues/44221,2,2,0,1.181888848400501,0.0,3.75
114,doc: how to document multiple inheritance,https://github.com/nodejs/node/issues/29368,1,1,0,0.44638910093726103,1.943874058863792,3.721937029431896
677,Nodejs fails to install due to Calling SRSetRestorePoint API on latest insider build 22616.100,https://github.com/nodejs/node/issues/43076,1,1,0,0.4336096444831366,1.68104038329911,3.590520191649555
263,Syntax error not showing in stderr with `node --inspect-brk` in node 12+,https://github.com/nodejs/node/issues/41792,1,1,0,0.4230429227711208,1.45927446954141,3.479637234770705
916,"Unreachable code reached when using {stdio: ""overlapped""}",https://github.com/nodejs/node/issues/48476,1,1,1,0.6307245082719652,1.404517453798768,3.452258726899384
105,HTTP2 compatibility layer tries to write the header multiple times.,https://github.com/nodejs/node/issues/28930,1,1,0,0.4203556536477361,1.4017796030116358,3.450889801505818
887,Flaky test-net-write-fully-async-(hex-string|buffer),https://github.com/nodejs/node/issues/47764,1,1,0,0.41482287780320093,1.2813141683778233,3.390657084188912
851,"Regression: require.resolve(""."", { paths }) behaves differently from require.resolve(""./"", { paths })",https://github.com/nodejs/node/issues/47000,1,1,2,0.8254558954026917,1.2347707049965777,3.367385352498289
218,doc: some methods inherited from Uint8Array are documented but not all,https://github.com/nodejs/node/issues/33557,1,1,2,0.8227746347456398,1.2046543463381245,3.352327173169062
767,Crash if wrong hex string is written to http.ClientRequest,https://github.com/nodejs/node/issues/45150,1,1,0,0.40744633755890763,1.1143052703627652,3.3071526351813825
926,AsyncLocalStorage is captured on the first console.log which prevents garbage collection of objects in the storage,https://github.com/nodejs/node/issues/48651,1,1,3,1.0183225324689766,1.111567419575633,3.3057837097878164
380,"Modules loaded multiple times because ""Module._findPath()"" returns different  upper/lower-case file-paths",https://github.com/nodejs/node/issues/37552,1,1,0,0.4019830339246691,0.9828884325804244,3.241444216290212
559,`imports` allows and ignores `#name/` in package map,https://github.com/nodejs/node/issues/40579,1,1,0,0.3986750054435749,0.8980150581793293,3.1990075290896645
403,fs.watch Does Not Work For WSL2 File Paths,https://github.com/nodejs/node/issues/37960,0,0,1,0.0,2.855578370978782,3.1777891854893907
174,http module emits 'end' event after 'error' event being called,https://github.com/nodejs/node/issues/31935,1,1,0,0.39646081273674144,0.837782340862423,3.1688911704312117
1095,flaky: whatwg-webstreams-transfer,https://github.com/nodejs/node/issues/51407,1,1,0,0.39383907628543624,0.7611225188227242,3.130561259411362
1159,High cpu usage and traffic when using windows named pipes,https://github.com/nodejs/node/issues/51968,1,1,1,0.5881919799550693,0.7063655030800822,3.103182751540041
208,Different configurations watched same file returned same instance,https://github.com/nodejs/node/issues/33123,1,1,1,0.5863114154336176,0.6625598904859685,3.081279945242984
288,Test arm7 on Actions with qemu,https://github.com/nodejs/node/issues/35352,1,1,0,0.3886828650748309,0.5722108145106092,3.0361054072553046
1082,Segmentation fault when allocating memory in WASM,https://github.com/nodejs/node/issues/51303,1,1,0,0.38856988619280736,0.5667351129363449,3.0333675564681726
1103,Missing `Http2ServerResponse.setHeaders()`,https://github.com/nodejs/node/issues/51573,1,1,0,0.3884051820524841,0.5585215605749486,3.0292607802874745
1150,test_runner: full diff option,https://github.com/nodejs/node/issues/51902,1,1,2,0.7761870692642793,0.5420944558521561,3.0210472279260783
345,"""node-gyp rebuild"" fails with node addon api if module name contains special chars",https://github.com/nodejs/node/issues/36916,1,1,1,0.5815753757725133,0.5201916495550992,3.0100958247775496
1138,Support for WICG Observable,https://github.com/nodejs/node/issues/51828,1,1,4,1.1623968273680354,0.5037645448323066,3.0018822724161534
1296,Preserve the realm of the promise returned by importModuleDynamically in vm:SourceTextModule,https://github.com/nodejs/node/issues/53575,1,1,0,0.3873505492693636,0.49555099247091033,2.9977754962354553
617,Node.js directory case issue on Windows with AppV enabled,https://github.com/nodejs/node/issues/41832,1,1,6,1.5472102622362234,0.44353182751540043,2.9717659137577
245,util function to statically resolve ESM dependency trees,https://github.com/nodejs/node/issues/34486,1,1,0,0.3867154359237507,0.42984257357973993,2.96492128678987
388,Modules not correctly resolved when in another subdirectory installed,https://github.com/nodejs/node/issues/37668,1,1,0,0.38666466012889766,0.4188911704312115,2.959445585215606
585,worker_threads resource limits option not working with cluster module,https://github.com/nodejs/node/issues/41066,1,1,1,0.5799389582876548,0.38329911019849416,2.941649555099247
266,Race condition leading to hanging process in test-http2-reset-flood.js,https://github.com/nodejs/node/issues/34825,1,1,0,0.3868048054760544,0.34770704996577684,2.9238535249828885
272,regression: `require.resolve()` caches `package.json` when it shouldn't,https://github.com/nodejs/node/issues/34967,1,1,0,0.38715379169267344,0.31759069130732376,2.9087953456536617
408,Installer firewall compatibility,https://github.com/nodejs/node/issues/38013,1,1,0,0.3872842393417688,0.30937713894592744,2.9046885694729636
917,`cpplint` does not accept literals that require namespace,https://github.com/nodejs/node/issues/48525,1,1,0,0.3881199655082116,0.27104722792607805,2.885523613963039
564,pipeline deadlock with readable tail?,https://github.com/nodejs/node/issues/40685,1,1,1,0.5857262787110891,0.2080766598220397,2.85403832991102
759,"https.get, https.request and both function calls with and without explicit URL arguments behave differently for same request options.",https://github.com/nodejs/node/issues/45014,1,1,0,0.39105079632055345,0.1971252566735113,2.8485626283367558
453,NodeWorker domain pauses on start unless there's an `--require`'d program in NODE_OPTIONS,https://github.com/nodejs/node/issues/38934,1,1,0,0.39217618686708955,0.17796030116358658,2.838980150581793
676,Odd behavior with asynchronous console I/O in REPL,https://github.com/nodejs/node/issues/43074,1,1,0,0.3936968453838233,0.15605749486652978,2.828028747433265
1202,unhandledRejection Error [ERR_INTERNAL_ASSERTION]: Code: ERR_MODULE_NOT_FOUND,https://github.com/nodejs/node/issues/52540,1,1,1,0.5928961059046255,0.13689253935660506,2.8184462696783026
374,Cross compiling target aarch64-linux on host x86_64-macOS,https://github.com/nodejs/node/issues/37470,1,1,0,0.3976628173174555,0.11225188227241616,2.8061259411362083
344,investigate flaky parallel/test-http-server-request-timeout-keepalive,https://github.com/nodejs/node/issues/36867,1,1,0,0.3976628173174555,0.11225188227241616,2.8061259411362083
274,cluster.fork() fails when called in repl (cluster.settings.exec undefined),https://github.com/nodejs/node/issues/35158,1,1,0,0.3979595272706334,0.10951403148528405,2.8047570157426422
795,"tls: optimize root cert handling during startup, store as DER",https://github.com/nodejs/node/issues/45768,1,1,0,0.39988347687867765,0.09308692676249145,2.7965434633812456
882,`require.resolve` crashes if first param is a relative path and the `paths` array contains an object,https://github.com/nodejs/node/issues/47698,1,1,1,0.6055867244051474,0.06570841889117043,2.7828542094455853
1180,VM: vm.runInNewContext with timeout got perf impact,https://github.com/nodejs/node/issues/52261,1,1,0,0.40415934242371626,0.06297056810403832,2.7814852840520192
1500,Getting uncaughtException Error: write EPIPE when sending http requests over unix socket ,https://github.com/nodejs/node/issues/55952,1,1,0,0.40600528933803604,0.05201916495550993,2.776009582477755
738,HTTP2 session and stream leak,https://github.com/nodejs/node/issues/44523,1,1,0,0.40600528933803604,0.05201916495550993,2.776009582477755
1185,unable to sign with external OpenSSL engine after usage of crypto.hash,https://github.com/nodejs/node/issues/52307,1,1,0,0.4064950949700288,0.049281314168377825,2.774640657084189
1235,Prevent [ERR_STREAM_PREMATURE_CLOSE] error log when intentionally closing a stream before end,https://github.com/nodejs/node/issues/52853,1,1,0,0.40699696257826457,0.04654346338124572,2.773271731690623
485,DNS encoding should follow RFC4343 or utf8,https://github.com/nodejs/node/issues/39398,1,1,0,0.40803850084037424,0.04106776180698152,2.770533880903491
1040,Can't install packages in lts-alpine (20.9-alpine3.18),https://github.com/nodejs/node/issues/50847,1,1,1,0.6120577512605614,0.04106776180698152,2.770533880903491
1452,[Question] The difference between Buffer and ArrayBuffer,https://github.com/nodejs/node/issues/55569,1,1,0,0.4091333500828542,0.03559206023271732,2.7677960301163584
489,"Correct `node -h` text for `-r, --require` option",https://github.com/nodejs/node/issues/39542,1,1,0,0.4091333500828542,0.03559206023271732,2.7677960301163584
1223,Re-enable test-ubsan.yml,https://github.com/nodejs/node/issues/52753,1,1,0,0.41088405396467,0.02737850787132101,2.7636892539356603
1334,warning  about icu-small  WHEN compile with gnu++23,https://github.com/nodejs/node/issues/54067,1,1,0,0.41088405396467,0.02737850787132101,2.7636892539356603
614,tls.connect error with PKCS#11,https://github.com/nodejs/node/issues/41644,1,1,0,0.41088405396467,0.02737850787132101,2.7636892539356603
385,Worker with connected debugger hangs the process,https://github.com/nodejs/node/issues/37614,1,1,3,1.0287467299386814,0.024640657084188913,2.7623203285420943
297,listen: Misleading error message when directory of IPC socket does not exist,https://github.com/nodejs/node/issues/35538,1,1,0,0.41212985424640636,0.02190280629705681,2.7609514031485283
1517,"Since NodeJS 20.x on MacOS 15, address sanitizer fails on all tests.",https://github.com/nodejs/node/issues/56154,1,1,0,0.41212985424640636,0.02190280629705681,2.7609514031485283
1338,`test-net-socket-connect-without-cb` test fails,https://github.com/nodejs/node/issues/54111,1,1,1,0.6191672809095294,0.019164955509924708,2.7595824777549622
1333,subtest filtering only works with describe not with test,https://github.com/nodejs/node/issues/54056,1,1,0,0.4127781872730197,0.019164955509924708,2.7595824777549622
897,Build degradation and warnings even with ccache and ninja,https://github.com/nodejs/node/issues/48090,1,1,0,0.4134443769559062,0.01642710472279261,2.758213552361396
678,--experimental-loader not working in embed test,https://github.com/nodejs/node/issues/43081,1,1,0,0.4141291519529933,0.013689253935660506,2.75684462696783
943,v8-updates/test-linux-perf.js is flaky,https://github.com/nodejs/node/issues/48861,1,1,0,0.4141291519529933,0.013689253935660506,2.75684462696783
328,Treat Android as Linux when building ..,https://github.com/nodejs/node/issues/36576,1,1,0,0.4141291519529933,0.013689253935660506,2.75684462696783
1227,Async iteration over tcp stream produces more chunks,https://github.com/nodejs/node/issues/52765,1,1,0,0.4141291519529933,0.013689253935660506,2.75684462696783
348,Forked cluster does not fix up `process.execArgv` after filename when executed by module.runMain(),https://github.com/nodejs/node/issues/36948,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
558,Strange CPU architecture handling/checking at build time,https://github.com/nodejs/node/issues/40576,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
1519,Test test/parallel/test-crypto-oneshot-hash.js fails in OpenSSL 3.4.0 due to breaking changes in OpenSSL,https://github.com/nodejs/node/issues/56159,1,1,1,0.6222499311050147,0.010951403148528405,2.755475701574264
643,stream.readable._read() description is unclear,https://github.com/nodejs/node/issues/42291,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
899,`ERR_DOMAIN_CANNOT_SET_UNCAUGHT_EXCEPTION_CAPTURE` after `require('repl')` or `require('domain')`,https://github.com/nodejs/node/issues/48131,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
1340,the require-cache-Behavior of  windows WHEN using lower-case-diskname  :   duplicated module(from same file)  IN require.cache,https://github.com/nodejs/node/issues/54132,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
1419,stream: `readable.compose` fails to return a Duplex,https://github.com/nodejs/node/issues/55203,1,1,0,0.41483328740334313,0.010951403148528405,2.755475701574264
411,Integer overflow/UB when writing large buffers to TLS streams,https://github.com/nodejs/node/issues/38049,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
1552,Socket.connect results in an abort,https://github.com/nodejs/node/issues/56367,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
1507,monitorEventLoopDelay metrics are completely off especially the count,https://github.com/nodejs/node/issues/56064,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
1435,`parallel/test-performance-measure` is flaky,https://github.com/nodejs/node/issues/55431,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
1560,Tried to Test MongoDB connection but failed,https://github.com/nodejs/node/issues/56381,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
1004,`test/parallel/test-tick-processor-arguments` fails on SmartOS with V8 >=11.8,https://github.com/nodejs/node/issues/50050,1,1,0,0.41555760907376527,0.008213552361396304,2.754106776180698
878,Watched variable declared in a while retains its watched value across iterations,https://github.com/nodejs/node/issues/47602,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
1161,parallel/test-domain-error-types is flaky,https://github.com/nodejs/node/issues/52034,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
748,`esm_loader` should use a primordial to get `cwd`,https://github.com/nodejs/node/issues/44742,1,1,1,0.6244544969821415,0.0054757015742642025,2.752737850787132
135,"readdir(p, { withFileTypes: true }) seemingly returns wrong type",https://github.com/nodejs/node/issues/30646,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
1022,ESLint is going to deprecate formatting rules,https://github.com/nodejs/node/issues/50449,1,1,3,1.0407574949702358,0.0054757015742642025,2.752737850787132
121,stream: How to destroy and stop Readable?,https://github.com/nodejs/node/issues/29856,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
828,`NODE_V8_COVERAGE` inconsistent when used with workers,https://github.com/nodejs/node/issues/46378,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
609,"Abrupt crash on particular structure/processing, when --track-heap-objects is enabled (or memory profiling)",https://github.com/nodejs/node/issues/41539,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
1339,Inconsistent behavior handling malformed HTTP requests in HTTP Module,https://github.com/nodejs/node/issues/54130,1,1,0,0.4163029979880943,0.0054757015742642025,2.752737850787132
975,diagnostics_channel can't subscribe after unsubscribe,https://github.com/nodejs/node/issues/49510,1,1,1,0.6256055934138492,0.0027378507871321013,2.751368925393566
233,Socket setTimeout behavior not working as expected for HTTP requests the timeout is being set but an SSE connection is still closing,https://github.com/nodejs/node/issues/34104,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
594,Issue in cross compiling node-v12.18.3 ,https://github.com/nodejs/node/issues/41158,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
109,http2 compat missing writableFinished,https://github.com/nodejs/node/issues/29230,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1139,`StringBytes::Write` 's  accepts `size_t` instead of `int`,https://github.com/nodejs/node/issues/51830,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1351,Cannot run npm without node being in PATH,https://github.com/nodejs/node/issues/54183,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1561,node:sqlite support statement.run with `TypedArray`,https://github.com/nodejs/node/issues/56384,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1356,`nodejs.util.inspect.custom` support for uncaught Errors,https://github.com/nodejs/node/issues/54272,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1562,Node watch restarts only once when copying file in docker linux,https://github.com/nodejs/node/issues/56389,1,1,0,0.4170703956092328,0.0027378507871321013,2.751368925393566
1460,tools: lint TypeScript files,https://github.com/nodejs/node/issues/55702,1,1,1,0.6267912144845652,0.0,2.75
1471,Set default keepAlive options when creating HTTP/S agents,https://github.com/nodejs/node/issues/55770,1,1,0,0.41786080965637684,0.0,2.75
1555,Inconsistent handling of -NaN in DataView.setFloat32,https://github.com/nodejs/node/issues/56373,1,1,0,0.41786080965637684,0.0,2.75
1361,EPIPE from http client when server responds early without reading full request body,https://github.com/nodejs/node/issues/54366,1,1,0,0.41786080965637684,0.0,2.75
715,How to use `new tls.TLSSocket(...)` to establish a secure connection?,https://github.com/nodejs/node/issues/43994,1,1,0,0.41786080965637684,0.0,2.75
1523,Add support to print help/usage of util.parseArgs,https://github.com/nodejs/node/issues/56184,1,1,4,1.2535824289691304,0.0,2.75
1550,Error [ERR_INTERNAL_ASSERTION]: This is caused by either a bug in Node.js or incorrect usage of Node.js internals.,https://github.com/nodejs/node/issues/56363,1,1,0,0.41786080965637684,0.0,2.75
